OBJECTID,landslide_trigger,event_date,latitude,longitude,landslide_size
5692082,rain,2013-07-16 00:00:00,33.3422,104.3877,medium
5692083,rain,2011-01-13 19:24:00,21.4782,-158.05,small
5692085,downpour,2011-06-10 00:00:00,61.1082,8.1055,medium
5692086,downpour,2014-08-20 22:45:00,42.7234,44.511,large
5692088,downpour,2011-04-25 00:00:00,39.1645,-84.426,small
5692089,snowfall_snowmelt,2015-03-06 09:00:00,36.9822,-82.8934,medium
5692090,downpour,2010-11-04 00:00:00,16.6619,121.6386,medium
5692093,rain,2013-07-23 00:00:00,40.4213,-79.774,small
5692094,downpour,2016-05-08 08:00:00,-1.7101000000000002,29.8033,medium
5692095,downpour,2016-06-20 17:00:00,40.2209,73.4746,medium
5692097,continuous_rain,2015-07-11 18:00:00,49.8607,-114.7462,small
5692098,downpour,2010-10-31 23:00:00,44.4197,8.5282,medium
5692099,downpour,2009-11-20 00:00:00,-7.4657,107.6621,medium
5692100,downpour,2013-09-25 07:00:00,21.6989,74.172,medium
5692101,rain,2007-08-14 00:00:00,39.9425,-107.8818,medium
5692102,downpour,2013-12-30 00:00:00,2.8961,112.0786,medium
5692103,downpour,2014-01-07 17:23:00.000001,3.1556,101.6805,large
5692104,downpour,2010-12-15 00:00:00,46.3611,-61.0752,medium
5692105,downpour,2011-03-24 00:00:00,38.9838,-123.0025,medium
5692106,snowfall_snowmelt,2015-12-09 00:00:00,47.4427,-121.6707,medium
5692107,continuous_rain,2014-06-19 00:00:00,44.9817,-93.2659,small
5692108,downpour,2015-09-10 00:00:00,9.0417,-79.4487,large
5692109,downpour,2011-08-13 09:00:00,31.7077,76.9313,medium
5692110,downpour,2012-07-09 00:00:00,39.3745,-106.3146,medium
5692111,downpour,2011-08-22 00:00:00,28.799,82.4712,medium
5692113,downpour,2013-09-12 00:00:00,43.3359,-115.4894,medium
5692114,rain,2011-06-10 15:30:00,47.8309,-119.9613,small
5692115,downpour,2012-02-06 08:00:00,41.7592,26.2009,medium
5692116,downpour,2010-04-06 00:00:00,-22.8948,-43.1127,medium
5692117,downpour,2016-10-05 17:00:00,1.0529,34.3427,medium
5692118,continuous_rain,2015-03-30 00:00:00,33.9344,74.6566,medium
5692120,downpour,2011-04-15 00:00:00,5.8044,-73.9743,large
5692121,downpour,2014-08-10 00:00:00,35.2351,-106.6046,small
5692122,downpour,2013-06-28 00:00:00,41.6518,72.0106,medium
5692123,rain,2011-04-04 18:00:00,45.5828,-122.7685,small
5692124,rain,2015-10-07 00:00:00,17.3768,-92.7439,medium
5692125,downpour,2012-08-17 00:00:00,30.6594,79.5605,medium
5692127,downpour,2011-01-16 00:00:00,9.5497,122.8812,medium
5692129,downpour,2010-09-19 00:00:00,31.4582,78.2114,medium
5692130,downpour,2010-06-15 00:00:00,45.5686,-122.7713,small
5692131,rain,2012-01-22 00:00:00,-16.6037,179.0421,medium
5692132,downpour,2012-06-13 00:00:00,27.828,83.6349,medium
5692133,rain,2014-09-13 00:00:00,9.8895,-83.9316,small
5692135,downpour,2006-02-28 09:00:00,47.5309,-122.2374,small
5692136,downpour,2013-08-21 00:00:00,31.5375,77.3737,medium
5692138,rain,2008-06-15 00:00:00,32.5659,75.0944,medium
5692139,downpour,2015-06-17 00:00:00,26.9974,88.4314,small
5692140,rain,2010-08-01 19:30:00,39.9243,-111.5443,small
5692143,downpour,2011-01-09 00:00:00,-12.3325,-73.1219,medium
5692146,rain,2007-10-30 00:00:00,35.1368,-118.4948,medium
5692147,downpour,2011-06-17 17:38:00,42.0603,43.4889,medium
5692148,rain,2008-04-23 07:30:00,3.185,101.7673,medium
5692149,downpour,2008-12-12 00:00:00,6.2167,80.45,medium
5692150,downpour,2016-10-02 00:00:00,-37.1577,175.6348,small
5692152,downpour,2010-01-20 00:00:00,6.2644,125.6678,medium
5692154,downpour,2013-10-05 00:00:00,9.3591,122.8211,medium
5692156,rain,2007-11-23 00:00:00,14.4882,121.3088,medium
5692159,downpour,2013-10-08 02:00:00,7.4943,122.3435,medium
5692160,rain,2008-08-17 00:00:00,31.1,77.16,medium
5692162,rain,2016-07-31 00:00:00,25.4941,82.5725,small
5692163,downpour,2010-09-04 00:00:00,-36.9829,147.1399,medium
5692165,downpour,2009-09-08 12:30:00,56.1956,-4.7485,medium
5692168,rain,2015-02-09 00:00:00,49.9745,-119.4471,small
5692169,downpour,2013-07-26 00:00:00,34.6987,105.7155,very_large
5692170,downpour,2013-07-22 00:00:00,27.5,84.6663,medium
5692171,downpour,2010-08-09 00:00:00,30.6785,78.3475,medium
5692172,downpour,2010-05-03 02:00:00,-1.0,36.7667,medium
5692173,downpour,2010-07-20 00:00:00,29.36,80.126,medium
5692174,downpour,2010-04-06 00:00:00,-22.9035,-43.2096,very_large
5692176,downpour,2016-08-06 22:00:00,50.39136664,-121.27665489,small
5692177,downpour,2011-07-09 00:00:00,34.8679,126.991,medium
5692179,downpour,2012-06-26 00:00:00,32.6635,130.2964,medium
5692180,downpour,2011-07-14 00:00:00,30.0315,101.0144,large
5692182,rain,2013-07-28 00:00:00,21.2331,103.9847,medium
5692183,rain,2015-01-05 05:56:00,46.9483,-123.762,medium
5692185,rain,2013-10-05 00:00:00,10.5641,123.2547,medium
5692187,rain,2016-04-24 05:00:00,50.7181,-1.8649,medium
5692189,downpour,2011-06-12 00:00:00,38.26442394,69.12375374,medium
5692191,rain,2007-10-29 00:00:00,13.4,123.3667,medium
5692192,rain,2011-06-29 10:30:00,49.305,-121.6494,large
5692194,rain,2016-02-16 15:00:00,43.433,-123.5684,medium
5692195,rain,2007-01-08 00:00:00,4.9833,114.917,medium
5692196,downpour,2016-06-25 09:00:00,49.8063,-95.2098,large
5692200,rain,2008-01-03 00:00:00,10.1831,125.1251,medium
5692201,rain,2007-05-20 00:00:00,28.2785,103.566,medium
5692202,downpour,2010-01-13 13:00:00,44.9216,-123.0565,medium
5692203,rain,2015-03-04 00:00:00,37.6322,-82.0927,medium
5692205,downpour,2008-10-06 00:00:00,-7.1283,107.5614,medium
5692206,downpour,2010-04-06 00:00:00,-22.9397,-43.2076,medium
5692207,rain,2013-08-16 00:00:00,26.8727,94.9275,medium
5692209,downpour,2010-04-14 00:00:00,4.3013,-74.8055,medium
5692210,rain,2009-12-14 00:00:00,-4.3333,137.0,medium
5692211,continuous_rain,2013-07-28 07:00:00,10.3351,123.8799,medium
5692212,downpour,2010-09-10 00:00:00,27.0011,93.7273,medium
5692214,downpour,2009-09-19 17:30:00,3.1868,101.7686,small
5692217,downpour,2013-07-22 00:00:00,27.7898,86.3499,medium
5692218,downpour,2011-01-12 00:00:00,-22.2173,-42.7169,medium
5692225,downpour,2010-11-13 23:00:00,7.0519,100.5049,medium
5692227,downpour,2014-07-14 18:00:00,23.7327,92.7463,medium
5692228,downpour,2011-05-31 00:00:00,9.8012,76.9006,medium
5692232,downpour,2014-08-14 18:00:00,43.1888,-110.9541,medium
5692234,downpour,2011-06-14 00:00:00,14.0354,74.6624,medium
5692236,rain,2012-12-21 00:00:00,56.3907,-4.1122,medium
5692238,downpour,2011-01-03 23:00:00,-22.4891,-43.1828,medium
5692239,rain,2014-05-06 00:00:00,39.6844,140.7284,small
5692240,downpour,2012-01-09 00:00:00,-9.9231,120.4286,medium
5692241,downpour,2014-01-22 00:00:00,4.3331,113.9949,unknown
5692243,downpour,2010-12-28 14:00:00,33.9385,-117.1324,small
5692244,downpour,2013-08-04 10:00:00,10.2833,123.8667,small
5692245,downpour,2016-07-24 00:00:00,40.1007,125.3763,unknown
5692246,rain,2010-02-04 07:00:00,34.6998,-82.8804,small
5692247,downpour,2008-05-24 00:00:00,10.3472,123.8852,medium
5692248,downpour,2010-06-14 00:00:00,26.6375,118.1817,medium
5692250,downpour,2011-03-09 12:00:00,43.1372,-79.0415,small
5692251,downpour,2011-08-07 00:00:00,31.0766,77.3916,medium
5692252,rain,2011-09-12 23:00:00,57.6111,-152.2806,small
5692255,rain,2012-02-26 09:00:00,-6.5817,106.7895,medium
5692256,rain,2012-12-25 03:00:00,11.2027,-60.6372,medium
5692257,continuous_rain,2015-04-03 15:00:00,34.0978,74.4016,medium
5692258,downpour,2011-09-26 00:00:00,13.8758,124.3099,large
5692259,rain,2007-02-25 00:00:00,33.8667,73.7667,medium
5692260,downpour,2010-10-28 00:00:00,38.6627,48.6376,medium
5692261,downpour,2013-07-04 00:00:00,29.58,80.2214,medium
5692263,downpour,2015-09-20 00:00:00,50.4729,-122.7105,medium
5692264,rain,2013-03-25 08:00:00,-6.8907,107.6169,large
5692266,downpour,2013-06-08 17:00:00,27.3721,88.708,medium
5692268,downpour,2012-02-22 00:00:00,33.241,75.234,medium
5692269,continuous_rain,2015-07-19 15:00:00,18.7632,73.347,small
5692270,continuous_rain,2014-08-23 23:00:00,28.4333,83.1202,medium
5692271,rain,2013-06-19 00:00:00,29.5935,79.6805,medium
5692272,downpour,2011-03-10 00:00:00,38.907,-77.0874,medium
5692276,downpour,2010-08-27 00:00:00,28.1171,83.2497,medium
5692278,continuous_rain,2012-01-20 00:00:00,45.5249,-122.7082,small
5692279,downpour,2010-04-06 00:00:00,-22.8888,-43.0731,medium
5692280,downpour,2010-06-15 08:00:00,25.0699,109.2608,medium
5692281,rain,2013-06-18 00:00:00,28.8519,81.7086,medium
5692284,downpour,2010-12-25 00:00:00,-21.1313,148.4943,medium
5692285,continuous_rain,2016-07-19 00:00:00,25.203,90.5573,large
5692286,downpour,2008-06-25 00:00:00,28.67,115.89,medium
5692288,downpour,2010-04-06 00:00:00,-22.8222,-43.1809,medium
5692290,downpour,1997-01-15 22:30:00,47.7968,-122.3876,large
5692291,rain,2012-10-30 09:00:00,21.443,92.0076,medium
5692292,downpour,2016-05-28 17:00:00,40.0042,71.4913,medium
5692295,downpour,2011-02-16 00:00:00,18.1689,-76.6852,medium
5692297,rain,2011-01-13 00:00:00,47.2265,-122.2558,small
5692300,rain,2013-02-15 00:00:00,7.4685,80.6201,medium
5692302,rain,2011-06-11 00:00:00,16.58074281,98.31365118,medium
5692303,downpour,2011-03-14 23:00:00,44.4017,-123.8213,medium
5692304,continuous_rain,2014-06-23 00:00:00,12.352,-84.7932,medium
5692305,continuous_rain,2009-03-19 00:00:00,2.5384,-75.5299,medium
5692306,downpour,2015-08-11 00:00:00,31.3237,76.7622,medium
5692307,rain,2013-08-24 00:00:00,35.2865,-85.1789,small
5692308,downpour,2015-08-10 00:00:00,-22.0734,-70.1827,medium
5692309,snowfall_snowmelt,2015-03-22 23:00:00,33.3343,75.1969,medium
5692310,downpour,2012-08-30 00:00:00,8.4984,123.3032,medium
5692312,rain,2011-07-09 00:00:00,44.7972,-106.9562,medium
5692313,downpour,2010-08-19 06:30:00,26.1984,94.8158,medium
5692315,rain,2012-12-18 13:30:00,47.8085,-122.3005,medium
5692317,rain,2011-06-19 15:00:00,47.7851,-114.0149,small
5692318,continuous_rain,2016-05-18 08:00:00,24.4638,92.4943,medium
5692319,downpour,2009-09-09 00:00:00,41.0124,28.9759,medium
5692320,downpour,2011-11-04 00:00:00,-6.9697,106.7233,medium
5692321,downpour,2010-11-29 23:00:00,10.5029,-66.9323,medium
5692322,downpour,2010-04-06 00:00:00,-22.7474,-44.1285,medium
5692323,downpour,2011-03-01 09:00:00,45.523,-122.709,small
5692324,downpour,2010-06-15 00:00:00,24.5629,118.0076,medium
5692325,rain,2016-10-02 00:00:00,-38.0195,143.4171,small
5692326,downpour,2009-11-07 00:00:00,6.8241,100.9417,medium
5692327,continuous_rain,2016-10-23 19:30:00,34.2304,-117.2997,small
5692330,rain,2011-03-28 00:00:00,5.0569,-75.5271,medium
5692331,downpour,2010-03-22 23:00:00,-31.9554,115.8468,medium
5692332,downpour,1997-01-01 00:00:00,47.6357,-122.3848,medium
5692335,downpour,1998-12-28 00:00:00,45.2231,-123.5676,small
5692336,downpour,2013-09-03 00:00:00,28.3328,83.3742,medium
5692337,downpour,2010-11-20 00:00:00,7.6213,-72.9303,medium
5692338,downpour,2011-03-09 00:00:00,33.2059,35.2693,medium
5692339,rain,2015-09-28 09:00:00,15.0909,-88.2072,small
5692340,downpour,2011-01-16 00:00:00,44.6811,-124.0538,medium
5692341,downpour,2015-09-15 18:00:00,18.7734,82.8555,medium
5692342,downpour,2008-10-26 00:00:00,4.9558,114.9881,medium
5692343,downpour,2015-05-20 11:30:00,26.6017,106.657,medium
5692344,downpour,2010-04-06 00:00:00,-22.9229,-43.3057,medium
5692345,downpour,2011-02-15 09:00:00,45.5285,-122.722,medium
5692346,rain,2007-04-02 00:00:00,29.3014,108.1536,medium
5692347,rain,2015-09-08 11:45:00,43.024,-88.0271,medium
5692348,rain,2015-01-16 15:00:00,5.4992,116.2805,medium
5692349,rain,2016-10-16 00:00:00,17.4038,121.1891,medium
5692350,downpour,2009-11-27 00:00:00,1.2449,125.0069,medium
5692356,downpour,2010-11-04 06:30:00,16.95,122.03,medium
5692357,rain,2011-08-03 00:00:00,17.9683,97.9422,medium
5692358,rain,2009-10-02 00:00:00,14.9935,74.0478,medium
5692359,rain,2013-04-07 08:00:00,47.9476,-122.3046,medium
5692360,downpour,2010-07-13 07:20:00,28.5716,109.4807,medium
5692362,downpour,2016-07-30 00:00:00,10.7886,122.5363,medium
5692363,downpour,2008-10-23 00:00:00,54.3242,-130.254,medium
5692366,downpour,2015-05-02 15:00:00,0.0515,34.7225,medium
5692367,downpour,2010-09-13 09:00:00,23.75406693,92.74128531,medium
5692368,downpour,2012-09-24 00:00:00,30.4581,68.4119,medium
5692369,downpour,2010-09-28 09:00:00,51.4643,-117.4803,small
5692370,rain,2015-03-04 00:00:00,38.2942,-81.6267,small
5692372,downpour,2009-11-03 00:00:00,-0.4333,37.2,medium
5692374,snowfall_snowmelt,2015-03-15 00:01:00,41.683,25.2549,medium
5692375,rain,2016-01-19 00:00:00,37.0937,-119.7531,small
5692376,rain,2016-10-04 15:00:00,6.2793,124.7126,medium
5692377,downpour,2010-07-11 09:00:00,28.1605,84.0907,medium
5692378,downpour,2015-08-31 00:00:00,9.0688,-79.4944,medium
5692381,downpour,2011-01-21 00:00:00,-28.0605,152.3855,medium
5692382,rain,2007-10-03 00:00:00,5.9975000000000005,116.5956,large
5692383,downpour,2011-03-24 12:30:00,37.6084,-122.4242,small
5692385,downpour,2011-06-09 00:00:00,33.1617,75.3278,medium
5692386,downpour,2010-11-08 19:00:00,14.7822,74.2279,medium
5692387,downpour,2007-06-11 00:00:00,26.443,111.792,medium
5692388,downpour,2010-08-14 00:00:00,26.0814,94.803,medium
5692390,rain,2016-01-21 09:20:00,47.7651,-122.3856,medium
5692391,downpour,2010-03-26 10:00:00,-16.889,145.6841,medium
5692392,downpour,2016-06-05 00:00:00,-33.9096,151.2694,medium
5692394,downpour,2015-08-04 23:00:00,46.4891,12.2186,medium
5692395,downpour,2016-05-31 10:30:00,51.3734,0.4609,small
5692396,rain,2012-11-03 00:00:00,3.2294,101.711,medium
5692397,downpour,2014-08-22 21:30:00,37.5715,-82.6473,small
5692398,downpour,2010-12-12 00:00:00,48.4632,-124.0862,medium
5692399,downpour,2008-09-19 00:00:00,27.72,83.4724,medium
5692400,downpour,2016-07-10 00:00:00,25.7902,94.1318,medium
5692401,downpour,2011-08-07 17:45:00,3.8125,103.3724,large
5692404,downpour,2006-12-14 00:00:00,47.6416,-122.2199,small
5692405,rain,2014-04-02 00:00:00,-6.6687,106.5464,medium
5692406,downpour,2015-03-03 00:00:00,36.1575,72.0903,large
5692407,downpour,2013-06-20 08:00:00,51.1881,-115.5834,medium
5692408,rain,2012-12-19 00:00:00,46.1896,-123.8215,medium
5692409,rain,2015-05-24 23:30:00,9.2279,-82.3808,medium
5692410,downpour,2013-09-29 21:30:00,45.4096,-122.6629,medium
5692411,rain,2013-03-07 00:00:00,37.2506,43.6143,medium
5692414,downpour,2010-08-19 00:00:00,24.8961,93.4957,medium
5692415,downpour,2014-08-24 00:00:00,18.1254,-66.67,medium
5692416,continuous_rain,2014-08-14 00:00:00,28.5237,82.5891,medium
5692417,downpour,2010-03-29 11:00:00,35.6024,-83.426,small
5692418,rain,2011-11-22 00:00:00,40.5238,-75.7796,medium
5692419,downpour,2013-07-28 00:00:00,38.8815,-107.6129,small
5692420,downpour,2012-09-14 00:00:00,27.0377,88.3603,medium
5692421,downpour,2014-03-04 00:00:00,46.8332,-123.5888,unknown
5692422,downpour,2006-01-10 09:00:00,47.7573,-122.3786,small
5692423,downpour,2010-01-12 18:00:00,47.5455,-122.3983,small
5692424,rain,2008-01-15 00:00:00,-2.5338000000000003,140.7058,large
5692426,downpour,2010-02-08 00:00:00,34.0049,73.7526,medium
5692427,downpour,2016-07-20 14:30:00,37.9979,-108.0336,medium
5692428,rain,2012-10-04 08:00:00,27.6391,104.0529,very_large
5692429,downpour,2009-08-18 13:00:00,27.044,89.5744,medium
5692432,downpour,2016-07-08 00:00:00,41.5951,41.9385,small
5692433,rain,2011-05-11 15:00:00,35.3143,74.1937,medium
5692434,downpour,2010-02-04 22:00:00,19.1927,-99.8654,large
5692435,downpour,2011-02-13 22:00:00,33.0165,74.9437,medium
5692436,downpour,2011-01-30 09:00:00,38.1721,-81.5627,medium
5692439,downpour,2010-01-18 00:00:00,34.2445,-118.2242,medium
5692440,rain,2013-03-01 04:00:00,4.585,101.0334,medium
5692441,downpour,2008-07-15 00:00:00,27.33,103.71,large
5692442,downpour,2011-07-19 00:00:00,27.9358,85.1893,medium
5692443,downpour,2011-06-20 09:00:00,36.6015,-83.6816,medium
5692444,downpour,2016-06-20 17:00:00,40.247,73.3757,medium
5692445,downpour,2011-03-14 08:00:00,38.6929,-123.428,small
5692446,downpour,2011-01-27 00:00:00,10.0884,124.981,small
5692447,downpour,2011-05-18 03:00:00,40.521,-80.138,small
5692448,continuous_rain,2014-08-07 23:00:00,27.8953,85.6016,medium
5692449,downpour,2011-08-07 01:00:00,31.2403,77.9258,medium
5692450,downpour,2013-07-29 23:00:00,6.4564,124.8763,medium
5692451,downpour,2014-08-21 23:00:00,47.7619,-120.0968,medium
5692452,downpour,2010-03-25 00:00:00,-0.6409,100.4419,medium
5692453,downpour,2011-07-08 00:00:00,30.6509,79.5192,medium
5692454,downpour,2016-09-26 23:00:00,44.1476,-94.026,medium
5692455,rain,2010-02-09 15:00:00,-6.5044,106.8776,medium
5692457,downpour,2013-09-02 20:30:00,39.9638,-111.2517,medium
5692458,downpour,2013-09-26 19:30:00,0.1679,29.984,medium
5692459,rain,2010-08-25 00:00:00,72.6275,-77.8416,small
5692460,rain,2012-12-19 00:00:00,45.7204,-123.9171,medium
5692462,downpour,2011-03-21 09:00:00,-34.1564,150.6131,small
5692463,rain,2014-10-25 23:00:00,49.2336,-122.8714,small
5692464,rain,2014-05-09 23:00:00,24.8669,92.3576,small
5692465,rain,2013-01-28 00:00:00,27.5862,104.8613,medium
5692466,downpour,2012-07-18 21:00:00,1.0171,34.2544,medium
5692467,downpour,2010-03-13 00:00:00,37.3042,-81.1194,medium
5692468,downpour,2010-05-18 00:00:00,49.4288,17.6627,medium
5692469,downpour,2010-04-06 00:00:00,-22.9529,-43.2631,medium
5692470,downpour,2010-08-01 02:30:00,39.068,-106.3538,medium
5692471,downpour,2015-07-01 09:00:00,26.8366,88.0839,medium
5692473,downpour,2012-09-14 00:00:00,29.841,79.7758,large
5692474,downpour,2011-01-11 00:00:00,-27.4839,152.6019,small
5692476,downpour,2011-03-11 12:00:00,7.21795331,126.15138371,medium
5692477,rain,2008-06-21 00:00:00,32.6457,130.5773,medium
5692478,downpour,2010-06-15 04:00:00,20.92931962,92.22263842,medium
5692480,downpour,2011-10-12 00:00:00,9.6514,124.3655,medium
5692483,downpour,2013-08-10 03:00:00,1.0585,34.3955,medium
5692484,downpour,2014-10-18 15:00:00,13.9176,122.1009,small
5692488,downpour,2013-12-31 08:30:00,-6.1984,106.8099,medium
5692489,downpour,2012-08-14 00:00:00,35.9631,-93.1774,medium
5692490,rain,2017-04-05 20:00:00,-41.31460954,174.77896675,small
5692493,downpour,2007-03-23 00:00:00,33.9659,74.3313,medium
5692494,continuous_rain,2011-02-25 00:00:00,32.18685848,77.17659767,medium
5692495,downpour,2010-06-03 00:00:00,40.8421,-124.0356,small
5692496,rain,2007-08-03 00:00:00,27.9271,83.529,medium
5692499,continuous_rain,2015-08-26 00:00:00,23.3572,92.7878,medium
5692501,rain,2016-06-03 00:00:00,48.7489,-113.7718,medium
5692502,rain,2012-11-18 00:00:00,-6.9031,106.9516,medium
5692503,rain,2009-11-21 00:00:00,40.9792,39.7365,medium
5692505,rain,2011-07-01 04:30:00,27.8173,83.4643,medium
5692506,downpour,2006-01-10 09:00:00,47.8961,-122.3263,small
5692507,downpour,2010-04-19 00:00:00,-0.3536,34.8078,medium
5692508,downpour,2010-08-19 18:00:00,25.61560252,94.11603493,medium
5692509,rain,2015-02-08 09:00:00,49.4635,-117.4965,small
5692510,downpour,2011-01-12 00:00:00,-22.3998,-43.0072,large
5692511,downpour,2008-08-30 00:00:00,28.01031874,84.37740613999999,medium
5692512,downpour,2010-06-17 19:30:00,26.4333,94.8833,medium
5692513,downpour,2009-09-28 12:00:00,-35.7229,174.3227,medium
5692514,downpour,2013-09-16 15:00:00,27.0599,88.4674,small
5692516,downpour,2011-06-19 12:00:00,28.9012,118.512,medium
5692518,downpour,2016-06-27 00:00:00,41.7246,74.4438,medium
5692519,downpour,2009-11-17 00:00:00,47.9933,-122.2136,small
5692520,downpour,2016-06-27 00:00:00,41.1746,75.8147,medium
5692522,rain,2011-07-12 00:00:00,33.6423,-109.3279,medium
5692523,rain,2007-11-03 00:00:00,21.3131,-157.829,small
5692524,downpour,2013-09-07 15:00:00,40.4336,-111.7471,medium
5692526,downpour,2009-09-26 00:00:00,34.8695,-85.521,medium
5692527,rain,2008-07-17 00:00:00,7.16,-75.52,medium
5692528,downpour,2015-06-25 00:00:00,30.6838,79.0479,medium
5692529,downpour,2008-11-25 00:00:00,8.787,-82.344,medium
5692530,downpour,2010-02-01 21:00:00,-7.3411,107.9547,medium
5692532,rain,2007-10-14 00:00:00,10.3333,123.0333,medium
5692534,downpour,2011-08-21 14:00:00,10.3315,123.8789,medium
5692535,downpour,2010-12-12 00:00:00,45.6182,-122.8089,medium
5692536,downpour,2010-03-15 19:00:00,42.1433,-71.2165,small
5692538,downpour,2011-02-16 15:00:00,4.9726,115.0182,small
